order_id,order_date,ship_date,ship_mode,customer_id,product_id,location_id,sales,quantity,discount,profit
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,FUR-FU-10004053,96,20.24,1,0.0,8.7032
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,FUR-FU-10003731,96,39.92,4,0.0,11.1776
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,OFF-BI-10000962,96,32.54,2,0.0,15.9446
CA-2016-149566,2016-12-05,2016-12-10,Standard Class,GB-14530,TEC-AC-10001266,2,39.0,3,0.0,17.55
CA-2016-149566,2016-12-05,2016-12-10,Standard Class,GB-14530,OFF-LA-10000452,2,12.6,4,0.0,6.048
CA-2016-126186,2016-09-11,2016-09-12,First Class,GB-14530,FUR-FU-10000073,35,24.64,4,0.2,4.004
CA-2016-121132,2016-07-17,2016-07-24,Standard Class,VB-21745,OFF-LA-10002368,13,6.264,3,0.2,2.0358
CA-2016-121132,2016-07-17,2016-07-24,Standard Class,VB-21745,OFF-FA-10004248,13,14.432,4,0.2,3.4276
CA-2015-140473,2015-05-30,2015-06-03,Standard Class,MC-17425,TEC-CO-10004202,23,719.976,3,0.2,134.9955
US-2018-102904,2018-11-13,2018-11-20,Standard Class,CB-12025,TEC-AC-10000927,28,239.92,8,0.0,23.992
CA-2017-102092,2017-12-09,2017-12-11,First Class,PM-18940,FUR-TA-10002530,25,1056.86,7,0.0,158.529
CA-2016-117884,2016-03-22,2016-03-22,Same Day,DC-13285,TEC-AC-10002567,426,447.944,7,0.2,89.5888
CA-2016-117884,2016-03-22,2016-03-22,Same Day,DC-13285,OFF-ST-10002182,426,150.408,9,0.2,-33.8418
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,TEC-PH-10004539,13,453.576,3,0.2,39.6879
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,OFF-LA-10002945,13,45.36,9,0.2,14.742
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,TEC-PH-10004345,13,287.88,3,0.2,35.985
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,TEC-PH-10004912,13,131.88,3,0.2,14.8365
CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,FUR-FU-10000206,13,2.328,2,0.6,-0.7566
CA-2017-123540,2017-04-02,2017-04-06,Second Class,DJ-13420,FUR-CH-10000847,176,1454.9,5,0.0,378.274
US-2018-108315,2018-04-30,2018-05-04,Standard Class,MH-18115,OFF-BI-10000822,579,4.842,3,0.7,-3.5508
US-2018-108315,2018-04-30,2018-05-04,Standard Class,MH-18115,FUR-FU-10000747,579,220.704,6,0.2,-8.2764
CA-2017-134110,2017-11-17,2017-11-18,First Class,BG-11035,TEC-PH-10002350,458,67.176,3,0.2,6.7176
CA-2017-134110,2017-11-17,2017-11-18,First Class,BG-11035,OFF-PA-10000697,458,15.232,4,0.2,5.5216
US-2017-136581,2017-11-10,2017-11-12,First Class,SV-20365,OFF-PA-10002787,385,31.104,6,0.2,10.8864
CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,OFF-BI-10004318,392,968.744,7,0.2,314.8418
CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,OFF-BI-10001721,392,222.352,13,0.2,77.8232
CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,TEC-CO-10004202,392,479.984,2,0.2,89.997
CA-2017-162222,2017-04-03,2017-04-03,Same Day,SR-20740,OFF-PA-10003893,63,10.272,3,0.2,3.21
CA-2015-121629,2015-11-28,2015-12-02,Standard Class,BT-11680,TEC-MA-10004679,13,998.85,5,0.4,-199.77
CA-2016-164623,2016-10-20,2016-10-22,First Class,MS-17770,OFF-PA-10000249,21,24.56,2,0.0,11.5432
CA-2015-159849,2015-09-19,2015-09-19,Same Day,JK-15640,OFF-FA-10000053,9,5.67,3,0.0,0.1134
CA-2018-101273,2018-08-27,2018-08-30,Second Class,ST-20530,OFF-AP-10000804,427,14.336,4,0.2,0.896
CA-2018-106747,2018-07-03,2018-07-04,First Class,TS-21505,FUR-FU-10004188,183,102.3,1,0.0,26.598
CA-2018-146164,2018-12-22,2018-12-26,Standard Class,CM-12190,FUR-TA-10004915,31,607.52,2,0.0,97.2032
CA-2018-146164,2018-12-22,2018-12-26,Standard Class,CM-12190,OFF-ST-10001228,31,31.16,2,0.0,7.79
CA-2017-111605,2017-12-27,2018-01-02,Standard Class,JW-15955,OFF-LA-10002368,153,2.61,1,0.0,1.2006
CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,FUR-FU-10003489,580,10.332,3,0.6,-5.9409
CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,OFF-PA-10000289,580,10.368,2,0.2,3.6288
CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,TEC-AC-10004227,580,20.784,2,0.2,-3.6372
CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,OFF-ST-10000636,580,66.96,5,0.2,-13.392
CA-2015-104808,2015-02-04,2015-02-08,Second Class,MH-17440,OFF-BI-10003676,220,17.248,2,0.2,6.0368
US-2018-132927,2018-12-09,2018-12-15,Standard Class,RD-19720,OFF-BI-10001116,11,11.088,7,0.7,-8.1312
CA-2018-162015,2018-07-11,2018-07-18,Standard Class,KB-16240,TEC-AC-10003832,2,1287.45,5,0.0,244.6155
CA-2018-162015,2018-07-11,2018-07-18,Standard Class,KB-16240,OFF-AP-10003040,2,168.1,5,0.0,43.706
CA-2016-138492,2016-05-15,2016-05-22,Standard Class,FC-14335,OFF-ST-10002583,11,51.968,2,0.2,-10.3936
CA-2018-145338,2018-01-29,2018-02-01,First Class,BD-11770,OFF-AR-10002053,11,4.768,2,0.2,0.4768
CA-2018-126676,2018-09-29,2018-10-01,First Class,FH-14365,OFF-EN-10004846,392,7.98,3,0.0,3.9102
CA-2018-101700,2018-04-23,2018-04-26,First Class,SO-20335,OFF-EN-10003134,581,18.688,2,0.2,7.008
CA-2018-101700,2018-04-23,2018-04-26,First Class,SO-20335,FUR-FU-10001025,581,11.664,3,0.2,3.3534
CA-2018-159667,2018-11-09,2018-11-13,Standard Class,PM-19135,TEC-AC-10002567,117,191.976,3,0.2,38.3952
CA-2018-159667,2018-11-09,2018-11-13,Standard Class,PM-19135,TEC-PH-10004094,117,499.168,4,0.2,31.198
CA-2015-111934,2015-05-05,2015-05-07,First Class,GD-14590,OFF-BI-10004364,86,11.88,2,0.0,5.346
CA-2015-111934,2015-05-05,2015-05-07,First Class,GD-14590,OFF-PA-10000474,86,35.44,1,0.0,16.6568
US-2017-117387,2017-10-27,2017-10-31,Standard Class,PA-19060,OFF-BI-10004308,9,67.136,4,0.2,25.176
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,LS-17200,OFF-BI-10002012,227,4.32,3,0.2,1.512
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,LS-17200,OFF-PA-10002586,227,14.94,3,0.0,7.0218
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,LS-17200,OFF-AP-10000692,227,40.54,2,0.0,11.3512
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,LS-17200,OFF-BI-10001553,227,7.312,1,0.2,2.5592
US-2015-133949,2015-12-31,2015-12-31,Same Day,JL-15175,TEC-PH-10004908,218,475.944,7,0.2,59.493
US-2017-116365,2017-01-03,2017-01-08,Standard Class,CA-12310,TEC-AC-10002217,53,30.08,2,0.2,-5.264
US-2017-116365,2017-01-03,2017-01-08,Standard Class,CA-12310,TEC-AC-10002942,53,165.6,3,0.2,-6.21
US-2017-116365,2017-01-03,2017-01-08,Standard Class,CA-12310,TEC-PH-10002890,53,180.96,5,0.2,13.572
CA-2018-162936,2018-08-18,2018-08-22,Standard Class,CM-12160,TEC-AC-10003614,247,23.18,2,0.0,7.6494
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,FUR-FU-10002878,21,56.96,2,0.0,21.0752
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,OFF-AP-10001626,21,15.56,4,0.0,4.0456
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,FUR-BO-10003272,21,353.568,2,0.2,-44.196
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,FUR-FU-10002191,21,13.96,2,0.0,6.7008
CA-2018-123624,2018-11-13,2018-11-17,Second Class,SE-20110,TEC-AC-10000682,542,82.95,5,0.0,29.0325
CA-2017-146437,2017-01-28,2017-02-01,Second Class,HG-14965,OFF-AR-10000588,2,39.68,2,0.0,10.3168
CA-2017-138233,2017-11-09,2017-11-14,Standard Class,PF-19165,TEC-AC-10002001,206,479.97,3,0.0,177.5889
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-LA-10003720,174,7.38,2,0.0,3.4686
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-BI-10004364,174,14.256,3,0.2,4.455
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-PA-10000100,174,81.98,2,0.0,40.1702
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,OFF-BI-10004826,174,39.624,3,0.2,13.8684
CA-2018-117513,2018-03-03,2018-03-08,Standard Class,BT-11395,FUR-TA-10001520,2,399.672,7,0.2,-14.9877
CA-2018-132437,2018-09-08,2018-09-13,Second Class,EM-14095,OFF-ST-10001031,21,65.12,4,0.0,16.9312
US-2018-119319,2018-11-06,2018-11-09,Second Class,LC-17050,FUR-FU-10003878,63,30.56,5,0.6,-19.864
CA-2018-104318,2018-05-13,2018-05-18,Standard Class,FH-14275,OFF-AP-10000358,64,20.768,2,0.2,2.3364
US-2017-114230,2017-11-27,2017-12-01,Standard Class,CM-12235,OFF-ST-10000876,43,39.808,4,0.2,3.9808
CA-2016-136147,2016-11-13,2016-11-18,Standard Class,FM-14380,OFF-BI-10004224,107,121.104,6,0.7,-100.92
CA-2016-136147,2016-11-13,2016-11-18,Standard Class,FM-14380,TEC-AC-10004568,107,111.96,5,0.2,-1.3995
CA-2016-156118,2016-12-08,2016-12-12,Standard Class,HG-14965,OFF-PA-10000533,82,15.696,3,0.2,5.1012
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,OFF-ST-10003638,21,70.26,3,0.0,18.9702
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,TEC-AC-10002305,21,90.0,5,0.0,16.2
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,OFF-BI-10000605,21,6.096,2,0.2,2.0574
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,FUR-TA-10003569,21,481.176,2,0.4,-120.294
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,OFF-FA-10003059,21,7.24,4,0.0,2.3892
CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,FUR-BO-10004409,502,177.45,5,0.5,-78.078
CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,OFF-BI-10000545,502,1369.764,6,0.7,-913.176
CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,OFF-AP-10004052,502,9.48,3,0.2,0.711
CA-2018-159793,2018-08-25,2018-08-29,Standard Class,SV-20365,FUR-BO-10001798,11,130.98,2,0.5,-89.0664
CA-2015-160094,2015-04-30,2015-05-02,First Class,JM-16195,OFF-AR-10004010,153,174.95,5,0.0,45.487
CA-2015-160094,2015-04-30,2015-05-02,First Class,JM-16195,OFF-ST-10000585,153,826.0,5,0.0,214.76
CA-2018-151281,2018-04-27,2018-05-02,Standard Class,HM-14980,FUR-FU-10000397,5,139.58,7,0.0,39.0824
CA-2018-118346,2018-07-23,2018-07-24,First Class,PO-19180,TEC-AC-10000736,283,399.95,5,0.0,143.982
CA-2015-129819,2015-12-13,2015-12-15,Second Class,KC-16675,OFF-BI-10004970,1,12.39,3,0.0,5.8233
US-2018-148551,2018-01-12,2018-01-16,Standard Class,DB-13120,OFF-BI-10000545,63,760.98,5,0.8,-1141.47
CA-2018-147767,2018-12-02,2018-12-02,Same Day,SV-20935,OFF-BI-10001670,318,67.86,6,0.7,-45.24
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,OFF-FA-10000624,197,31.504,11,0.2,11.814
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,OFF-LA-10002945,197,5.04,1,0.2,1.638
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,OFF-BI-10000315,197,39.879,7,0.7,-29.2446
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,FUR-FU-10000023,197,4.712,1,0.2,1.4136
CA-2017-113341,2017-11-25,2017-11-29,Standard Class,MH-17455,FUR-CH-10004698,2,194.352,3,0.2,19.4352
US-2016-131842,2016-12-05,2016-12-08,First Class,RR-19525,FUR-CH-10004477,368,97.424,2,0.2,10.9602
CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,OFF-ST-10003816,36,704.76,5,0.2,26.4285
CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,OFF-BI-10002429,36,27.396,3,0.7,-20.0904
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-FA-10000840,5,5.7,5,0.0,2.679
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,FUR-FU-10001918,5,14.19,3,0.0,5.5341
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-SU-10001574,5,7.3,2,0.0,2.19
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,TEC-AC-10001606,5,199.98,2,0.0,75.9924
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,TEC-AC-10003399,5,144.96,4,0.0,60.8832
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,TEC-AC-10000865,5,118.0,2,0.0,20.06
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-PA-10002923,5,48.94,1,0.0,24.47
CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,OFF-AP-10004785,5,22.66,2,0.0,9.7438
CA-2017-168361,2017-06-21,2017-06-25,Standard Class,KB-16600,OFF-BI-10003727,23,0.836,1,0.8,-1.3376
CA-2017-153185,2017-09-03,2017-09-08,Standard Class,MH-17620,OFF-PA-10002246,79,30.96,6,0.2,11.223
CA-2018-124765,2018-11-25,2018-11-30,Standard Class,HZ-14950,FUR-BO-10003965,3,723.92,5,0.2,-81.441
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,FUR-FU-10000175,13,21.968,4,0.6,-15.9268
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,TEC-PH-10001336,13,619.152,6,0.2,69.6546
CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,OFF-PA-10001954,13,127.904,7,0.2,41.5688
CA-2018-126634,2018-03-30,2018-04-01,Second Class,AB-10165,FUR-FU-10004973,441,94.2,5,0.0,39.564
CA-2017-118500,2017-11-17,2017-11-18,First Class,HJ-14875,OFF-SU-10004231,9,49.5,5,0.0,13.365
CA-2017-163951,2017-12-30,2018-01-02,First Class,CJ-11875,OFF-AR-10004269,11,16.52,5,0.2,1.652
CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,OFF-BI-10004002,5,55.36,4,0.2,19.376
CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,TEC-MA-10000752,5,11.56,1,0.2,3.757
CA-2016-158918,2016-12-20,2016-12-25,Second Class,AI-10855,OFF-PA-10004947,2,17.12,4,0.0,7.704
US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,FUR-FU-10004904,154,182.352,3,0.2,-18.2352
US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,OFF-ST-10002790,154,118.16,2,0.2,-25.109
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,OFF-FA-10004854,54,18.368,2,0.2,6.1992
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,FUR-CH-10004063,54,600.558,3,0.3,-8.5794
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,OFF-ST-10000642,54,50.352,3,0.2,-8.1822
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,OFF-AR-10004078,54,28.032,6,0.2,3.504
CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,FUR-FU-10004270,54,7.692,1,0.6,-3.6537
CA-2018-141705,2018-10-24,2018-10-26,First Class,PO-18850,FUR-TA-10004607,582,517.405,5,0.3,-81.3065
CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,OFF-BI-10001132,13,8.608,8,0.8,-13.3424
CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,TEC-AC-10001714,13,159.56,5,0.2,33.9065
CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,OFF-AP-10002945,170,2104.55,7,0.0,694.5015
CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,OFF-SU-10004664,170,40.7,5,0.0,11.803
CA-2015-133634,2015-11-05,2015-11-10,Standard Class,SR-20740,TEC-AC-10002550,86,47.79,3,0.0,16.2486
CA-2018-101665,2018-11-25,2018-12-01,Standard Class,TZ-21580,OFF-AR-10002335,9,5.16,2,0.0,1.3416
CA-2017-155446,2017-12-16,2017-12-23,Standard Class,TN-21040,TEC-AC-10001445,74,21.21,7,0.0,4.4541
CA-2018-137323,2018-11-14,2018-11-18,Second Class,PW-19030,OFF-ST-10003996,264,96.36,6,0.0,25.0536
CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,OFF-SU-10003505,2,231.72,2,0.0,11.586
CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,OFF-FA-10000624,2,17.9,5,0.0,8.95
CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,OFF-PA-10002870,2,12.48,2,0.0,5.616
CA-2015-101427,2015-12-26,2015-12-30,Standard Class,AY-10555,OFF-AR-10002257,11,8.016,3,0.2,1.1022
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,TEC-PH-10003580,61,259.896,2,0.4,-56.3108
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,TEC-PH-10001530,61,247.188,2,0.4,-49.4376
CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,TEC-AC-10000420,61,279.96,5,0.2,48.993
CA-2017-118311,2017-10-24,2017-10-28,Standard Class,ED-13885,TEC-AC-10000892,9,450.0,5,0.0,162.0
US-2015-112795,2015-08-23,2015-08-28,Second Class,CR-12625,OFF-PA-10001934,410,19.44,3,0.0,9.5256
CA-2018-127096,2018-09-15,2018-09-17,Second Class,CS-12400,FUR-TA-10003473,9,300.904,1,0.2,11.2839
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,TEC-PH-10001051,368,239.976,3,0.2,26.9973
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,FUR-FU-10004351,368,31.168,4,0.2,9.3504
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,FUR-TA-10004152,368,120.96,2,0.4,-28.224
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,TEC-PH-10000560,368,2239.936,8,0.2,223.9936
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,OFF-AP-10004249,368,76.608,8,0.2,6.7032
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,OFF-ST-10001490,368,142.776,1,0.2,17.847
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,OFF-PA-10000312,368,91.36,5,0.2,29.692
CA-2016-133494,2016-03-01,2016-03-05,Standard Class,RP-19390,OFF-AP-10002906,11,3.552,2,0.2,0.444
CA-2017-111318,2017-07-23,2017-07-26,First Class,IL-15100,TEC-PH-10004100,13,115.136,8,0.2,11.5136
US-2015-132745,2015-10-01,2015-10-05,Standard Class,NF-18475,OFF-FA-10000254,218,4.71,1,0.0,0.0
CA-2015-146815,2015-09-08,2015-09-13,Standard Class,PP-18955,FUR-CH-10004289,21,172.764,2,0.1,13.4372
CA-2015-146815,2015-09-08,2015-09-13,Standard Class,PP-18955,OFF-AR-10003469,21,3.52,2,0.0,1.6896
CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,TEC-PH-10004188,2,79.968,4,0.2,-17.9928
CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,FUR-BO-10004015,2,305.9745,3,0.15,25.1979
CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,OFF-ST-10000991,2,344.91,3,0.0,10.3473
CA-2015-105648,2015-03-03,2015-03-07,Standard Class,EJ-14155,FUR-TA-10002958,74,626.352,3,0.2,-23.4882
US-2016-145422,2016-12-03,2016-12-07,Standard Class,PW-19240,FUR-BO-10002213,9,359.499,3,0.15,-29.6058
CA-2018-136623,2018-07-11,2018-07-16,Standard Class,TS-21430,TEC-PH-10000004,74,71.952,6,0.2,5.3964
CA-2018-136623,2018-07-11,2018-07-16,Standard Class,TS-21430,OFF-BI-10003708,74,29.8,5,0.2,9.3125
CA-2018-121678,2018-11-16,2018-11-20,Second Class,BM-11650,OFF-BI-10002949,583,1.824,1,0.7,-1.3984
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-AP-10001242,13,64.384,4,0.8,-160.96
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,FUR-FU-10001424,13,6.984,2,0.6,-4.5396
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-AR-10003469,13,11.264,8,0.2,3.9424
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-PA-10000232,13,15.552,3,0.2,5.6376
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,FUR-CH-10000229,13,379.372,2,0.3,-119.2312
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-ST-10002562,13,67.536,9,0.2,6.7536
CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,OFF-BI-10001525,13,1.524,2,0.8,-2.667
US-2017-135209,2017-12-29,2017-12-31,Second Class,MH-17290,OFF-PA-10002986,107,37.408,7,0.2,13.0928
US-2017-135209,2017-12-29,2017-12-31,Second Class,MH-17290,OFF-PA-10000143,107,25.344,6,0.2,8.8704
CA-2018-148145,2018-03-18,2018-03-23,Standard Class,SW-20275,OFF-AR-10003752,5,46.2,4,0.0,21.252
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,TEC-AC-10002370,92,4.728,3,0.2,0.7092
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,FUR-FU-10002030,92,53.352,3,0.2,16.0056
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,FUR-BO-10002853,92,131.104,2,0.2,8.194
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,OFF-ST-10002562,92,22.512,3,0.2,2.2512
CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,TEC-AC-10004227,92,72.744,7,0.2,-12.7302
CA-2016-111017,2016-07-31,2016-08-06,Standard Class,SC-20695,OFF-SU-10002573,331,52.59,3,0.0,15.777
CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,OFF-PA-10003848,5,19.44,3,0.0,9.3312
CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,FUR-FU-10001290,5,126.3,3,0.0,40.416
CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,TEC-AC-10003832,5,1287.45,5,0.0,244.6155
US-2015-169390,2015-02-07,2015-02-10,Second Class,CS-12250,OFF-ST-10001558,21,64.96,4,0.0,9.744
CA-2017-168774,2017-09-04,2017-09-09,Standard Class,RP-19855,OFF-ST-10001490,505,535.41,3,0.0,160.623
CA-2018-161592,2018-04-06,2018-04-10,Standard Class,CS-12175,OFF-BI-10003669,401,8.1,5,0.7,-5.94
US-2018-131961,2018-12-08,2018-12-11,First Class,MJ-17740,OFF-AR-10004441,11,13.248,4,0.2,3.6432
US-2018-131961,2018-12-08,2018-12-11,First Class,MJ-17740,TEC-PH-10001924,11,83.988,2,0.4,-20.997
CA-2017-102498,2017-07-24,2017-07-25,First Class,JG-15160,OFF-AR-10004456,273,73.2,5,0.0,21.228
CA-2016-113222,2016-11-09,2016-11-09,Same Day,AG-10765,OFF-BI-10001890,425,10.74,3,0.0,5.1552
US-2016-144771,2016-10-02,2016-10-04,First Class,CK-12205,FUR-FU-10000629,561,11.032,1,0.2,3.0338
US-2016-144771,2016-10-02,2016-10-04,First Class,CK-12205,TEC-AC-10002323,561,53.04,3,0.2,-4.641
CA-2016-162376,2016-11-22,2016-11-25,Second Class,HD-14785,OFF-AR-10003056,538,17.12,4,0.0,4.9648
CA-2016-162376,2016-11-22,2016-11-25,Second Class,HD-14785,OFF-PA-10000300,538,59.94,3,0.0,28.1718
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,FUR-FU-10000293,74,210.58,2,0.0,12.6348
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,OFF-BI-10003638,74,30.96,2,0.2,10.062
CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,TEC-MA-10002109,74,239.984,2,0.2,38.9974
US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,OFF-BI-10003527,21,3050.376,3,0.2,1143.891
US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,TEC-PH-10004922,21,133.98,2,0.0,33.495
CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,OFF-PA-10001001,367,93.248,4,0.2,31.4712
CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,TEC-PH-10001198,367,177.48,3,0.2,19.9665
CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,OFF-LA-10000443,188,17.712,6,0.2,5.9778
CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,OFF-BI-10003669,188,4.86,3,0.7,-3.564
CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,OFF-BI-10001628,188,6.258,2,0.7,-5.215
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,OFF-AP-10002350,184,37.68,2,0.0,10.5504
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,OFF-PA-10004100,184,51.84,8,0.0,24.8832
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,FUR-FU-10000794,184,27.42,3,0.0,9.3228
CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,OFF-BI-10002012,184,5.4,3,0.0,2.592
CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,OFF-BI-10003527,130,1270.99,1,0.0,635.495
CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,OFF-EN-10004483,130,125.36,8,0.0,58.9192
CA-2017-112578,2017-12-29,2018-01-02,Standard Class,FO-14305,OFF-ST-10003722,352,14.03,1,0.0,4.0687
CA-2017-112578,2017-12-29,2018-01-02,Standard Class,FO-14305,OFF-SU-10002557,352,27.96,2,0.0,7.2696
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-AR-10002257,6,5.344,2,0.2,0.7348
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-BI-10000756,6,1.696,2,0.8,-2.544
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-AP-10004136,6,24.588,3,0.8,-67.617
CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,OFF-BI-10002194,6,7.98,5,0.8,-13.167
